time, ATMP, SWTMP, RH,       DEWP2, PRES, WSPD,  WDIR, PrecipTotal
 UTC ,degC, degC, percent , degC, mbar, m/s,   deg,  mm
6/3/2023 3:10,6.6,10.46,100,6.6,1021.29,1.3,54,0.2
6/3/2023 3:20,6.7,10.47,100,6.7,1021.37,1.1,43,0.2
6/3/2023 3:30,6.8,10.49,100,6.8,1021.43,1.1,4,0.2
6/3/2023 3:40,6.6,10.5,100,6.6,1021.62,1.7,21,0.2
6/3/2023 3:50,6.4,10.48,100,6.4,1021.7,2.3,29,0.2
6/3/2023 4:00,6.7,10.46,100,6.7,1021.75,2.2,345,0.2
6/3/2023 4:10,7.6,10.3,100,7.6,1021.71,1.3,316,0.2
6/3/2023 4:20,8,10.07,100,8,1021.74,1.2,349,0.2
6/3/2023 4:30,8.1,10,100,8.1,1021.72,1.9,356,0.2
6/3/2023 4:40,8.1,10.01,100,8.1,1021.49,1.9,31,0.2
6/3/2023 4:50,7.9,9.95,100,7.9,1021.2,2.6,39,0.2
6/3/2023 5:00,7.6,9.65,100,7.6,1021.05,3.4,45,0.2
6/3/2023 5:10,6.7,9.06,100,6.7,1020.94,2.4,45,0.2
6/3/2023 5:20,6.4,7.9,100,6.4,1020.98,2,47,0.2
6/3/2023 5:30,6.2,7.01,100,6.2,1021.11,1.8,96,0.2
6/3/2023 5:40,7.3,5.89,100,7.3,1021.36,1.8,181,0.2
6/3/2023 5:50,8.4,4.42,100,8.4,1021.5,2.1,183,0.2
6/3/2023 6:00,8.4,3.95,100,8.4,1021.45,1,132,0.2
6/3/2023 6:10,8,3.78,100,8,1021.43,1,354,0.2
6/3/2023 6:20,8,3.66,100,8,1021.4,1.2,347,0.2
6/3/2023 6:30,7.9,3.6,100,7.9,1021.43,1.7,352,0.2
6/3/2023 6:40,7.9,3.68,100,7.9,1021.33,1.6,24,0.2
6/3/2023 6:50,7.7,3.76,100,7.7,1021.18,1.5,46,0.2
6/3/2023 7:00,7.2,3.53,100,7.2,1021.28,0.4,93,0.2
6/3/2023 7:10,7.3,3.55,100,7.3,1021.31,0.7,115,0.2
6/3/2023 7:20,7.2,3.57,100,7.2,1021.29,0.7,114,0.2
6/3/2023 7:30,7.2,3.55,100,7.2,1021.44,1.6,199,0.2
6/3/2023 7:40,7.5,3.56,100,7.5,1021.45,0.8,255,0.2
6/3/2023 7:50,7.6,3.59,100,7.6,1021.44,1.1,289,0.2
6/3/2023 8:00,7.4,3.57,100,7.4,1021.42,0.9,256,0.2
6/3/2023 8:10,7.6,3.52,100,7.6,1021.38,0.6,234,0.2
6/3/2023 8:20,7.6,3.5,100,7.6,1021.44,0.6,243,0.2
6/3/2023 8:30,7.4,3.51,100,7.4,1021.36,0.5,83,0.2
6/3/2023 8:40,7.2,3.52,100,7.2,1021.31,0.8,96,0.2
6/3/2023 8:50,7,3.49,100,7,1021.33,0.9,67,0.2
6/3/2023 9:00,6.8,3.46,100,6.8,1021.54,0.9,85,0.2
6/3/2023 9:10,6.6,3.45,100,6.6,1021.54,1.4,65,0.2
6/3/2023 9:20,5.8,3.44,100,5.8,1021.7,1.5,36,0.2
6/3/2023 9:30,6,3.43,100,6,1021.7,1.9,16,0.2
6/3/2023 9:40,6.3,3.41,100,6.3,1021.89,1.7,10,0.2
6/3/2023 9:50,6.7,3.41,100,6.7,1021.93,1.8,23,0.2
6/3/2023 10:00,6.9,3.42,100,6.9,1021.96,1.7,31,0.2
6/3/2023 10:10,7,3.44,100,7,1022.01,1.9,39,0.2
6/3/2023 10:20,7.3,3.44,100,7.3,1021.88,1.9,26,0.2
6/3/2023 10:30,6.8,3.46,100,6.8,1021.92,2.1,26,0.2
6/3/2023 10:40,7.3,3.45,100,7.3,1021.92,2.2,48,0.2
6/3/2023 10:50,7,3.43,100,7,1022.06,2,39,0.2
6/3/2023 11:00,6.6,3.41,100,6.6,1022.09,2.1,46,0.2
6/3/2023 11:10,6.1,3.42,100,6.1,1022.18,1.5,44,0.2
6/3/2023 11:20,6.4,3.43,100,6.4,1022.23,1.7,33,0.2
6/3/2023 11:30,6.5,3.43,100,6.5,1022.37,1.4,42,0.2
6/3/2023 11:40,6.2,3.42,100,6.2,1022.36,1.8,40,0.2
6/3/2023 11:50,6.1,3.43,100,6.1,1022.5,2,32,0.2
6/3/2023 12:00,6.2,3.43,100,6.2,1022.64,1.9,29,0.2
6/3/2023 12:10,6.5,3.43,100,6.5,1022.68,2.1,29,0.2
6/3/2023 12:20,7,3.42,100,7,1022.7,2.1,38,0.2
6/3/2023 12:30,6.5,3.43,100,6.5,1022.75,2.1,35,0.2
6/3/2023 12:40,6.4,3.41,100,6.4,1022.71,1.9,29,0.2
6/3/2023 12:50,6.3,3.42,100,6.3,1022.8,1.3,43,0.2
6/3/2023 13:00,6.8,3.44,100,6.8,1022.79,1.3,52,0.2
6/3/2023 13:10,6.5,3.44,100,6.5,1022.69,1.9,34,0.2
6/3/2023 13:20,5.9,3.36,100,5.9,1022.67,2,36,0.2
6/3/2023 13:30,5.8,3.27,100,5.8,1022.8,1.6,39,0.2
6/3/2023 13:40,6.2,3.26,100,6.2,1022.88,1.9,50,0.2
6/3/2023 13:50,6.4,3.28,100,6.4,1022.96,1.6,29,0.2
6/3/2023 14:00,6.6,3.26,100,6.6,1023.16,1,30,0.2
6/3/2023 14:10,6.9,3.28,100,6.9,1023.2,1.2,19,0.2
6/3/2023 14:20,6.8,3.25,99.7,6.8,1023.24,1,30,0.2
6/3/2023 14:30,7.3,3.3,99,7.2,1023.24,1,24,0.2
6/3/2023 14:40,7.7,3.25,95.8,7.1,1023.21,1.2,43,0.2
6/3/2023 14:50,8,3.27,93.6,7,1023.3,0.8,13,0.2
6/3/2023 15:00,7.6,3.31,95.2,6.9,1023.32,1.4,23,0.2
6/3/2023 15:10,7.2,3.29,96.5,6.7,1023.24,2.2,30,0.2
6/3/2023 15:20,6.8,3.27,97.1,6.3,1023.22,2.5,51,0.2
6/3/2023 15:30,6.6,3.31,96.5,6.1,1023.3,2.5,67,0.2
6/3/2023 15:40,6.5,3.31,95.3,5.8,1023.42,1.2,100,0.2
6/3/2023 15:50,6.9,3.3,95.5,6.2,1023.31,1.9,45,0.2
6/3/2023 16:00,6.8,3.33,97.4,6.5,1023.2,2.9,52,0.2
6/3/2023 16:10,7.2,3.36,96.8,6.7,1023.17,2,41,0.2
6/3/2023 16:20,7.2,3.43,97.9,6.9,1023.13,2.8,61,0.2
6/3/2023 16:30,7.5,3.42,97.4,7.2,1023.2,3.5,58,0.2
6/3/2023 16:40,7.6,3.39,97.5,7.2,1023.24,3.6,68,0.2
6/3/2023 16:50,7.4,3.36,97.7,7,1023.32,3.2,70,0.2
6/3/2023 17:00,6.9,3.36,98.4,6.7,1023.47,2.6,19,0.2
6/3/2023 17:10,6.7,3.35,97.5,6.3,1023.51,2,15,0.2
6/3/2023 17:20,6.7,3.38,98.3,6.5,1023.45,2.1,33,0.2
6/3/2023 17:30,6.8,3.39,97.7,6.5,1023.46,2.2,49,0.2
6/3/2023 17:40,6.8,3.38,97.6,6.5,1023.39,1.6,45,0.2
6/3/2023 17:50,7,3.37,97.8,6.7,1023.29,1.5,64,0.2
6/3/2023 18:00,6.7,3.36,98.5,6.5,1023.3,1.5,37,0.2
6/3/2023 18:10,6.7,3.34,99.8,6.7,1023.3,1.7,38,0.2
6/3/2023 18:20,6.8,3.35,100,6.8,1023.26,2.4,30,0.2
6/3/2023 18:30,6.7,3.37,100,6.7,1023.26,1.6,45,0.2
6/3/2023 18:40,6.5,3.34,100,6.5,1023.2,0.8,36,0.2
6/3/2023 18:50,6.9,3.35,100,6.9,1023.08,0.8,301,0.2
6/3/2023 19:00,7.7,3.43,100,7.7,1022.95,1.8,39,0.2
6/3/2023 19:10,7.9,3.43,100,7.9,1022.92,1.7,49,0.2
6/3/2023 19:20,8,3.38,100,8,1022.81,0.5,55,0.2
6/3/2023 19:30,8.4,3.4,99.5,8.3,1022.7,0.6,58,0.2
6/3/2023 19:40,9.2,3.42,97.5,8.8,1022.66,0.4,139,0.2
6/3/2023 19:50,9.8,4.48,94.2,8.9,1022.55,0.9,356,0.2
6/3/2023 20:00,8.6,4.38,97.9,8.3,1022.5,1,13,0.2
6/3/2023 20:10,8.9,4.24,98.1,8.6,1022.34,1.1,44,0.2
6/3/2023 20:20,8.4,3.52,98.7,8.2,1022.21,1.1,32,0.2
6/3/2023 20:30,8.4,3.6,99.5,8.3,1022.16,0.8,35,0.2
6/3/2023 20:40,8.8,3.61,99.2,8.7,1022.09,0.6,60,0.2
6/3/2023 20:50,8.7,3.71,98.1,8.4,1022.03,1,355,0.2
6/3/2023 21:00,7.9,3.49,99.7,7.9,1022.03,1.3,351,0.2
6/3/2023 21:10,8.5,3.46,99.8,8.5,1021.94,0.4,27,0.2
6/3/2023 21:20,9,3.35,98.3,8.8,1021.83,1,32,0.2
6/3/2023 21:30,8.3,3.4,99.8,8.3,1021.83,2.2,50,0.2
6/3/2023 21:40,8.2,3.39,100,8.2,1021.82,2,63,0.2
6/3/2023 21:50,8,3.37,100,8,1021.75,1.3,47,0.2
6/3/2023 22:00,8.3,3.38,100,8.3,1021.64,1.1,53,0.2
6/3/2023 22:10,8.1,3.31,100,8.1,1021.51,1.5,28,0.2
6/3/2023 22:20,7.6,3.29,100,7.6,1021.48,1.7,37,0.2
6/3/2023 22:30,7.5,3.28,100,7.5,1021.69,1.7,105,0.2
6/3/2023 22:40,7.8,3.32,100,7.8,1021.59,0.8,43,0.2
6/3/2023 22:50,7.7,3.3,100,7.7,1021.54,1.7,305,0.2
6/3/2023 23:00,7.8,3.31,100,7.8,1021.44,1,186,0.2
6/3/2023 23:10,8.6,3.3,100,8.6,1021.3,0.5,210,0.2
6/3/2023 23:20,8.4,3.24,100,8.4,1021.13,0.8,293,0.2
6/3/2023 23:30,8.2,3.23,100,8.2,1021.05,1.2,276,0.2
6/3/2023 23:40,8.5,3.27,100,8.5,1021.06,1.1,175,0.2
6/3/2023 23:50,8.5,3.24,100,8.5,1021.17,1.8,131,0.2
6/4/2023 0:00,7.9,3.27,100,7.9,1021.3,1.5,54,0.2
6/4/2023 0:10,7.7,3.26,100,7.7,1021.36,1.4,15,0.2
6/4/2023 0:20,7.3,3.25,100,7.3,1021.44,1.2,360,0.2
6/4/2023 0:30,7.3,3.25,100,7.3,1021.63,1,299,0.2
6/4/2023 0:40,7.7,3.24,100,7.7,1021.8,1.2,23,0.2
6/4/2023 0:50,7.9,3.25,100,7.9,1021.8,2.4,14,0.2
6/4/2023 1:00,7.6,3.27,100,7.6,1021.78,1.7,11,0.2
6/4/2023 1:10,7.4,3.25,100,7.4,1021.81,2.2,31,0.2
6/4/2023 1:20,6.8,3.25,100,6.8,1021.78,3.2,35,0.2
6/4/2023 1:30,6.8,3.29,100,6.8,1021.67,3.3,37,0.2
6/4/2023 1:40,6,3.3,100,6,1021.79,1.9,50,0.2
6/4/2023 1:50,6,3.3,100,6,1021.93,1.5,60,0.2
6/4/2023 2:00,6,3.29,100,6,1021.92,1.2,33,0.2
6/4/2023 2:10,5.7,3.29,100,5.7,1021.89,0.5,345,0.2
6/4/2023 2:20,5.9,3.29,100,5.9,1021.93,1.3,277,0.2
6/4/2023 2:30,6.2,3.28,100,6.2,1021.85,0.8,129,0.2
6/4/2023 2:40,7,3.28,100,7,1021.91,0.9,144,0.2
6/4/2023 2:50,7.3,3.28,100,7.3,1021.98,1.1,272,0.2
6/4/2023 3:00,6.5,3.28,100,6.5,1022.09,2.2,315,0.2
6/4/2023 3:10,6.9,3.29,100,6.9,1022.11,1.6,348,0.2
6/4/2023 3:20,6.6,3.29,100,6.6,1022.1,0.8,357,0.2
6/4/2023 3:30,6.2,3.28,100,6.2,1022.13,0.5,344,0.2
6/4/2023 3:40,6.6,3.28,100,6.6,1022.29,0.8,160,0.2
6/4/2023 3:50,7.5,3.29,100,7.5,1022.33,0.7,86,0.2
6/4/2023 4:00,7.4,3.29,100,7.4,1022.3,0.7,57,0.2
6/4/2023 4:10,7.2,3.29,100,7.2,1022.11,1.6,325,0.2
6/4/2023 4:20,7.7,3.3,100,7.7,1022.01,1.1,280,0.2
6/4/2023 4:30,8.7,3.3,100,8.7,1021.85,0.8,206,0.2
6/4/2023 4:40,8.8,3.3,100,8.8,1021.71,0.8,292,0.2
6/4/2023 4:50,7.9,3.3,100,7.9,1021.58,0.6,308,0.2
6/4/2023 5:00,8.2,3.31,100,8.2,1021.58,1.1,293,0.2
6/4/2023 5:10,8.4,3.29,100,8.4,1021.53,1.7,285,0.2
6/4/2023 5:20,8.2,3.28,100,8.2,1021.6,1.1,323,0.2
6/4/2023 5:30,8.8,3.28,100,8.8,1021.63,0.6,230,0.2
6/4/2023 5:40,9.4,3.56,100,9.4,1021.69,0.7,143,0.2
6/4/2023 5:50,9.2,3.72,100,9.2,1021.64,1,344,0.2
6/4/2023 6:00,8.6,5.08,100,8.6,1021.71,0.8,340,0.2
6/4/2023 6:10,8.4,3.77,100,8.4,1021.72,1.3,306,0.2
6/4/2023 6:20,8.7,5.08,100,8.7,1021.67,0.9,302,0.2
6/4/2023 6:30,8.5,5.93,100,8.5,1021.67,0.9,321,0.2
6/4/2023 6:40,8.6,4.06,100,8.6,1021.65,0.4,159,0.2
6/4/2023 6:50,8.7,3.37,100,8.7,1021.62,0.6,321,0.2
6/4/2023 7:00,7.9,3.87,100,7.9,1021.7,0.5,19,0.2
6/4/2023 7:10,7.9,3.52,100,7.9,1021.76,0.6,77,0.2
6/4/2023 7:20,8.1,3.19,100,8.1,1021.91,1,341,0.2
6/4/2023 7:30,8.2,3.2,100,8.2,1022.08,0.6,282,0.2
6/4/2023 7:40,8.2,3.17,100,8.2,1022.06,1.4,313,0.2
6/4/2023 7:50,7.4,3.16,100,7.4,1022.16,1.2,294,0.2
6/4/2023 8:00,8.6,3.13,100,8.6,1022.21,0.7,229,0.2
6/4/2023 8:10,9.1,3.13,100,9.1,1022.12,0.5,287,0.2
6/4/2023 8:20,8.5,3.13,100,8.5,1021.88,2.7,350,0.2
6/4/2023 8:30,8.2,3.13,100,8.2,1021.8,2.3,6,0.2
6/4/2023 8:40,8.8,3.13,100,8.8,1021.71,2,54,0.2
6/4/2023 8:50,8.5,3.13,100,8.5,1021.86,2.8,96,0.2
6/4/2023 9:00,8.6,3.13,100,8.6,1021.89,2.3,103,0.2
6/4/2023 9:10,7,3.14,100,7,1022.05,1.6,21,0.2
6/4/2023 9:20,6.4,3.14,100,6.4,1022.09,1.9,32,0.2
6/4/2023 9:30,7.1,3.14,100,7.1,1022.05,2.4,20,0.2
6/4/2023 9:40,7,3.13,100,7,1022.05,1.7,20,0.2
6/4/2023 9:50,8,3.13,100,8,1021.99,2,36,0.2
6/4/2023 10:00,9,3.13,100,9,1021.95,1.9,29,0.2
6/4/2023 10:10,8.9,3.13,100,8.9,1021.99,1.3,36,0.2
6/4/2023 10:20,10.1,3.12,100,10.1,1022.03,1.1,22,0.2
6/4/2023 10:30,9.5,3.12,100,9.5,1022,1.3,36,0.2
6/4/2023 10:40,8.5,3.12,100,8.5,1022.08,1.3,15,0.2
6/4/2023 10:50,9.1,3.13,100,9.1,1022.04,1.4,5,0.2
6/4/2023 11:00,9.6,3.13,100,9.6,1022.14,1.2,313,0.2
6/4/2023 11:10,9.9,3.13,100,9.9,1022.18,1.6,128,0.2
6/4/2023 11:20,9.6,3.13,100,9.6,1022.29,2.3,150,0.2
6/4/2023 11:30,8.9,3.14,100,8.9,1022.46,1.3,178,0.2
6/4/2023 11:40,9,3.14,100,9,1022.47,1,236,0.2
6/4/2023 11:50,9.2,3.14,100,9.2,1022.48,0.5,163,0.2
6/4/2023 12:00,9.4,3.15,100,9.4,1022.5,0.4,156,0.2
6/4/2023 12:10,9.6,3.16,100,9.6,1022.52,0.4,158,0.2
6/4/2023 12:20,9.8,3.18,100,9.8,1022.51,0.6,86,0.2
6/4/2023 12:30,8.9,3.18,100,8.9,1022.48,1,62,0.2
6/4/2023 12:40,7.4,3.17,100,7.4,1022.53,2.2,69,0.2
6/4/2023 12:50,5.4,3.19,100,5.4,1022.69,2.6,75,0.2
6/4/2023 13:00,5,3.19,100,5,1022.77,2.5,47,0.2
6/4/2023 13:10,4.9,3.23,100,4.9,1022.77,2.2,11,0.2
6/4/2023 13:20,6.5,3.22,100,6.5,1022.64,2.2,11,0.2
6/4/2023 13:30,7.9,3.23,100,7.9,1022.57,1.7,97,0.2
6/4/2023 13:40,8.3,3.24,100,8.3,1022.65,1.8,118,0.2
6/4/2023 13:50,8.4,3.21,100,8.4,1022.71,1.3,109,0.2
6/4/2023 14:00,7.3,3.22,100,7.3,1022.83,1.2,15,0.2
6/4/2023 14:10,7.4,3.25,100,7.4,1022.82,1,40,0.2
6/4/2023 14:20,7.3,3.22,100,7.3,1022.81,1.3,37,0.2
6/4/2023 14:30,6.7,3.22,100,6.7,1022.68,1.8,23,0.2
6/4/2023 14:40,6.7,3.22,100,6.7,1022.54,2.1,42,0.2
6/4/2023 14:50,7.2,3.23,100,7.2,1022.48,2,71,0.2
6/4/2023 15:00,7.2,3.28,100,7.2,1022.39,2,79,0.2
6/4/2023 15:10,6.5,3.28,100,6.5,1022.41,1,39,0.2
6/4/2023 15:20,6.3,3.22,100,6.3,1022.34,1.1,40,0.2
6/4/2023 15:30,7.1,3.23,100,7.1,1022.33,0.6,13,0.2
6/4/2023 15:40,8.2,3.29,100,8.2,1022.32,0.4,68,0.2
6/4/2023 15:50,8.9,3.29,100,8.9,1022.23,0.6,355,0.2
6/4/2023 16:00,8.9,3.28,100,8.9,1022.18,0.7,343,0.2
6/4/2023 16:10,9.5,3.28,100,9.5,1022.07,0.4,334,0.2
6/4/2023 16:20,11,3.25,99.4,10.9,1022.04,0.2,154,0.2
6/4/2023 16:30,11.8,3.27,94,10.9,1021.96,0.4,181,0.2
6/4/2023 16:40,13.2,3.27,87.6,11.2,1021.92,0.2,53,0.2
6/4/2023 16:50,11.3,3.26,89.9,9.7,1021.97,0.4,303,0.2
6/4/2023 17:00,12.3,3.24,86.9,10.2,1021.87,0.1,306,0.2
6/4/2023 17:10,13.6,3.32,83.7,10.9,1021.73,0.7,346,0.2
6/4/2023 17:20,11.3,3.24,93.5,10.3,1021.76,0.7,351,0.2
6/4/2023 17:30,11.7,3.28,93.5,10.7,1021.73,0.6,35,0.2
6/4/2023 17:40,11.7,3.27,93,10.6,1021.71,0.7,42,0.2
6/4/2023 17:50,10.6,3.29,96.6,10.1,1021.72,1.1,52,0.2
6/4/2023 18:00,10.2,3.32,96.8,9.8,1021.67,1.3,26,0.2
6/4/2023 18:10,10.2,3.32,99.5,10.2,1021.51,1.7,22,0.2
6/4/2023 18:20,11.3,3.33,99.9,11.3,1021.31,1.3,48,0.2
6/4/2023 18:30,12,3.34,98.7,11.8,1021.17,1,44,0.2
6/4/2023 18:40,12.4,3.31,98,12.1,1020.99,1.3,52,0.2
6/4/2023 18:50,12.5,3.42,97.7,12.2,1020.8,1.3,70,0.2
6/4/2023 19:00,12.6,3.36,97.3,12.2,1020.64,1.2,62,0.2
6/4/2023 19:10,12.1,3.39,98.3,11.8,1020.55,1.4,62,0.2
6/4/2023 19:20,11.6,3.34,97.7,11.3,1020.47,1.3,37,0.2
6/4/2023 19:30,10.6,3.37,97.9,10.2,1020.43,1.1,25,0.2
6/4/2023 19:40,10.6,3.37,98.5,10.4,1020.28,0.9,25,0.2
6/4/2023 19:50,11.9,3.4,98.7,11.7,1020.14,1.2,44,0.2
6/4/2023 20:00,11.3,3.35,98.9,11.2,1019.91,1.9,54,0.2
6/4/2023 20:10,11.3,3.41,100,11.3,1019.72,2,56,0.2
6/4/2023 20:20,11,3.39,99.9,11,1019.74,2,43,0.2
6/4/2023 20:30,11.6,3.37,100,11.6,1019.6,1.7,46,0.2
6/4/2023 20:40,12.1,3.45,100,12.1,1019.41,1.3,49,0.2
6/4/2023 20:50,12.3,3.47,97.7,11.9,1019.4,1.3,44,0.2
6/4/2023 21:00,11.3,3.48,98.4,11,1019.44,1.5,41,0.2
6/4/2023 21:10,11.7,3.41,99.7,11.6,1019.42,1.4,41,0.2
6/4/2023 21:20,12.9,3.4,99.1,12.7,1019.28,1.2,54,0.2
6/4/2023 21:30,12.7,3.45,97.7,12.3,1019.06,1.6,38,0.2
6/4/2023 21:40,12.4,3.52,98.9,12.2,1018.94,2,35,0.2
6/4/2023 21:50,12.5,3.53,99.9,12.5,1018.74,2,48,0.2
6/4/2023 22:00,12.7,3.49,99.3,12.6,1018.51,1.8,39,0.2
6/4/2023 22:10,12.4,4.66,99.4,12.4,1018.38,2.1,44,0.2
6/4/2023 22:20,12.8,5.86,99.6,12.7,1018.3,2,55,0.2
6/4/2023 22:30,12.6,7.7,99,12.4,1018.35,1.7,46,0.2
6/4/2023 22:40,11.3,7.81,99.1,11.2,1018.57,2.2,54,0.2
6/4/2023 22:50,11.2,7.87,100,11.2,1018.48,2.2,58,0.2
6/4/2023 23:00,9.4,6.96,99.2,9.3,1018.59,1.7,10,0.2
6/4/2023 23:10,10.9,6.18,100,10.9,1018.5,2,61,0.2
6/4/2023 23:20,12,3.93,100,12,1018.41,1.8,62,0.2
6/4/2023 23:30,11.6,7.98,100,11.6,1018.4,2.8,51,0.2
6/4/2023 23:40,9,6.76,99.8,9,1018.55,2.4,23,0.2
6/4/2023 23:50,9.1,4.69,100,9.1,1018.59,3.5,41,0.2
6/5/2023 0:00,8.3,10.96,100,8.3,1018.76,4,46,0.2
6/5/2023 0:10,7.5,10.67,100,7.5,1018.85,3.8,52,0.2
6/5/2023 0:20,6.9,8.51,100,6.9,1018.9,3.5,52,0.2
6/5/2023 0:30,6.6,7.5,100,6.6,1018.99,3.4,26,0.2
6/5/2023 0:40,7.2,5.39,100,7.2,1019.08,4.1,34,0.2
6/5/2023 0:50,7,4.41,100,7,1019.73,7.1,61,0.2
6/5/2023 1:00,6,4.1,100,6,1019.98,7.7,65,0.2
6/5/2023 1:10,6.6,3.85,100,6.6,1019.96,9.1,72,0.2
6/5/2023 1:20,7.2,3.65,99.1,7.1,1019.92,6.7,53,0.2
6/5/2023 1:30,7.1,3.54,98.2,6.8,1019.79,4.4,68,0.2
6/5/2023 1:40,6.6,3.48,99.3,6.5,1020.06,2.6,51,0.2
6/5/2023 1:50,7.1,3.47,98.8,6.9,1020.14,2.6,106,0.2
6/5/2023 2:00,7,3.46,98.2,6.7,1020.18,3.5,111,0.2
6/5/2023 2:10,6.7,3.44,98.2,6.4,1020.34,1.9,351,0.2
6/5/2023 2:20,7.2,3.43,98.7,7,1020.3,2,95,0.2
6/5/2023 2:30,8.3,3.44,96.4,7.8,1020.15,1.9,80,0.2
6/5/2023 2:40,7.9,3.43,97.1,7.5,1020.25,2.5,312,0.2
6/5/2023 2:50,9.1,3.42,96.1,8.5,1020.34,1.8,330,0.2
6/5/2023 3:00,10.8,3.43,91.6,9.5,1020.42,1.6,327,0.2
6/5/2023 3:10,11.2,3.42,92.2,10,1020.48,2,292,0.2
6/5/2023 3:20,11.6,3.43,91.4,10.3,1020.33,1.7,252,0.2
6/5/2023 3:30,12,3.43,91,10.5,1020.15,2.1,249,0.2
6/5/2023 3:40,12,3.43,92.3,10.8,1020.12,2.3,270,0.2
6/5/2023 3:50,11.8,3.42,96.5,11.3,1020.08,1.7,283,0.2
6/5/2023 4:00,12.3,3.42,97.4,11.9,1020.02,2.4,289,0.2
6/5/2023 4:10,12.3,3.47,92.6,11.1,1020.03,1,242,0.2
6/5/2023 4:20,11.5,3.46,96.8,11,1020.04,0.6,230,0.2
6/5/2023 4:30,12.6,3.48,98.3,12.3,1019.97,0.8,329,0.2
6/5/2023 4:40,13.6,3.45,98.1,13.4,1019.85,0.8,17,0.2
6/5/2023 4:50,13.9,3.47,99.6,13.8,1019.88,0.7,163,0.2
6/5/2023 5:00,13.3,9.4,96.6,12.8,1019.84,1.2,149,0.2
6/5/2023 5:10,14.2,11.44,93.1,13.1,1019.78,1.2,121,0.2
6/5/2023 5:20,13.7,11.98,92.1,12.4,1019.74,0.8,30,0.2
6/5/2023 5:30,12.4,12.07,99.1,12.3,1019.74,0.8,337,0.2
6/5/2023 5:40,12.7,12.14,99.6,12.6,1019.75,1.1,236,0.2
6/5/2023 5:50,13.5,12.05,97.8,13.2,1019.64,1.8,203,0.2
6/5/2023 6:00,13.2,11.94,97,12.7,1019.6,2.1,217,0.2
6/5/2023 6:10,12.6,11.92,96.9,12.1,1019.62,2.4,199,0.2
6/5/2023 6:20,12.4,12.1,96.7,11.9,1019.73,1.9,204,0.2
6/5/2023 6:30,12.3,12.11,96.8,11.8,1019.69,1.6,212,0.2
6/5/2023 6:40,12.3,11.94,96.8,11.8,1019.79,1.3,240,0.2
6/5/2023 6:50,12.5,12.05,96.5,12,1019.87,1.3,235,0.2
6/5/2023 7:00,12.8,12.07,95.7,12.2,1019.93,0.7,287,0.2
6/5/2023 7:10,13,12.13,95.5,12.3,1019.86,1.4,268,0.2
6/5/2023 7:20,13.2,12.08,93.2,12.1,1019.81,1.5,259,0.2
6/5/2023 7:30,13.3,11.9,91.6,12,1019.88,1.3,315,0.2
6/5/2023 7:40,13.3,11.91,93.8,12.4,1019.88,1,348,0.2
6/5/2023 7:50,13,11.93,94.2,12.1,1020.04,2.3,58,0.2
6/5/2023 8:00,12.3,11.99,96.3,11.7,1020.22,2.7,57,0.2
6/5/2023 8:10,10.6,12.04,98.4,10.3,1020.42,2.7,45,0.2
6/5/2023 8:20,10.5,12.04,98.7,10.3,1020.45,2.5,56,0.2
6/5/2023 8:30,10.6,12.08,97.4,10.2,1020.45,2.1,32,0.2
6/5/2023 8:40,10,12.11,97.8,9.7,1020.35,1.9,46,0.2
6/5/2023 8:50,10.3,12.14,98.7,10.1,1020.5,2.2,44,0.2
6/5/2023 9:00,10.2,12.12,98.6,10,1020.63,2.6,31,0.2
6/5/2023 9:10,10.3,12.23,99.8,10.2,1020.66,3,50,0.2
6/5/2023 9:20,10.5,12.41,99.4,10.4,1020.61,3.6,62,0.2
6/5/2023 9:30,10.3,12.52,98.7,10.1,1020.74,3.2,46,0.2
6/5/2023 9:40,10.3,12.35,99.2,10.1,1020.66,2.4,29,0.2
6/5/2023 9:50,11.2,12.28,99.9,11.2,1020.57,1.7,63,0.2
6/5/2023 10:00,11.7,12.23,99.7,11.6,1020.7,2.2,47,0.2
6/5/2023 10:10,11.2,11.97,100,11.2,1020.7,3.1,57,0.2
6/5/2023 10:20,10.6,11.76,100,10.6,1020.76,3.3,43,0.2
6/5/2023 10:30,10.8,11.5,100,10.8,1020.92,3.3,44,0.2
6/5/2023 10:40,10.7,11.64,100,10.7,1020.96,2.7,38,0.2
6/5/2023 10:50,10.4,11.38,100,10.4,1020.95,2.5,36,0.2
6/5/2023 11:00,10.6,11.58,100,10.6,1021.15,2.1,52,0.2
6/5/2023 11:10,10.2,11.42,100,10.2,1021.18,1.6,56,0.2
6/5/2023 11:20,9.7,11.21,100,9.7,1021.31,2.6,56,0.2
6/5/2023 11:30,9.4,10.93,100,9.4,1021.6,2,22,0.2
6/5/2023 11:40,9.4,11.54,100,9.4,1021.79,2.5,23,0.2
6/5/2023 11:50,9.6,11.8,100,9.6,1021.85,2.2,22,0.2
6/5/2023 12:00,9.7,11.38,100,9.7,1021.95,2.5,46,0.2
6/5/2023 12:10,9.2,10.84,100,9.2,1022.09,2.7,50,0.2
6/5/2023 12:20,8.8,11.06,100,8.8,1022.11,3,42,0.2
6/5/2023 12:30,8,10.87,100,8,1022.41,4,48,0.2
6/5/2023 12:40,7.2,10.43,100,7.2,1022.69,4,48,0.2
6/5/2023 12:50,6.6,9.49,100,6.6,1022.78,3.1,30,0.2
